post_label,post_url,post_category,page,date,observation_time_cst,cumulative_views,daily_views,account_new_follows,source,source_file
Egypt vs Argentina Winners Announcement Reel,https://www.facebook.com/share/r/19ALSYUVV3/,Winner announcement,Carlcare Service (EG),2026-07-10,2026-07-10 22:48,1802,1416,26,Meta Business Suite Object Insights Views chart,2026-07-21_EG_Egypt-vs-Argentina-Winners-Announcement-Reel_Daily-Views.csv
Egypt vs Argentina Winners Announcement Reel,https://www.facebook.com/share/r/19ALSYUVV3/,Winner announcement,Carlcare Service (EG),2026-07-11,2026-07-11 22:48,2458,656,16,Meta Business Suite Object Insights Views chart,2026-07-21_EG_Egypt-vs-Argentina-Winners-Announcement-Reel_Daily-Views.csv
Egypt vs Argentina Winners Announcement Reel,https://www.facebook.com/share/r/19ALSYUVV3/,Winner announcement,Carlcare Service (EG),2026-07-12,2026-07-12 22:48,2838,380,9,Meta Business Suite Object Insights Views chart,2026-07-21_EG_Egypt-vs-Argentina-Winners-Announcement-Reel_Daily-Views.csv
Egypt vs Argentina Winners Announcement Reel,https://www.facebook.com/share/r/19ALSYUVV3/,Winner announcement,Carlcare Service (EG),2026-07-13,2026-07-13 22:48,3038,200,11,Meta Business Suite Object Insights Views chart,2026-07-21_EG_Egypt-vs-Argentina-Winners-Announcement-Reel_Daily-Views.csv
Egypt vs Argentina Winners Announcement Reel,https://www.facebook.com/share/r/19ALSYUVV3/,Winner announcement,Carlcare Service (EG),2026-07-14,2026-07-14 22:48,3187,149,13,Meta Business Suite Object Insights Views chart,2026-07-21_EG_Egypt-vs-Argentina-Winners-Announcement-Reel_Daily-Views.csv
Egypt vs Argentina Winners Announcement Reel,https://www.facebook.com/share/r/19ALSYUVV3/,Winner announcement,Carlcare Service (EG),2026-07-15,2026-07-15 22:48,3322,135,16,Meta Business Suite Object Insights Views chart,2026-07-21_EG_Egypt-vs-Argentina-Winners-Announcement-Reel_Daily-Views.csv
Egypt vs Argentina Winners Announcement Reel,https://www.facebook.com/share/r/19ALSYUVV3/,Winner announcement,Carlcare Service (EG),2026-07-16,2026-07-16 22:48,3433,111,291,Meta Business Suite Object Insights Views chart,2026-07-21_EG_Egypt-vs-Argentina-Winners-Announcement-Reel_Daily-Views.csv
Egypt vs Argentina Winners Announcement Reel,https://www.facebook.com/share/r/19ALSYUVV3/,Winner announcement,Carlcare Service (EG),2026-07-17,2026-07-17 22:48,3467,34,560,Meta Business Suite Object Insights Views chart,2026-07-21_EG_Egypt-vs-Argentina-Winners-Announcement-Reel_Daily-Views.csv
Egypt vs Argentina Winners Announcement Reel,https://www.facebook.com/share/r/19ALSYUVV3/,Winner announcement,Carlcare Service (EG),2026-07-18,2026-07-18 22:48,3495,28,464,Meta Business Suite Object Insights Views chart,2026-07-21_EG_Egypt-vs-Argentina-Winners-Announcement-Reel_Daily-Views.csv
Egypt vs Argentina Winners Announcement Reel,https://www.facebook.com/share/r/19ALSYUVV3/,Winner announcement,Carlcare Service (EG),2026-07-19,2026-07-19 22:48,3530,35,456,Meta Business Suite Object Insights Views chart,2026-07-21_EG_Egypt-vs-Argentina-Winners-Announcement-Reel_Daily-Views.csv
Egypt vs Argentina Winners Announcement Reel,https://www.facebook.com/share/r/19ALSYUVV3/,Winner announcement,Carlcare Service (EG),2026-07-20,2026-07-20 22:48,3549,19,470,Meta Business Suite Object Insights Views chart,2026-07-21_EG_Egypt-vs-Argentina-Winners-Announcement-Reel_Daily-Views.csv
Egypt vs Australia Prediction,https://www.facebook.com/CarlcareServiceEgypt/posts/pfbid0Hihw6woqWSHMR9owPsjBadjbQBw3jZDRvGCxxTw3Ngog3xmgMK8BGcFzPws89JV1l?rdid=NsHsXLqJGWFUOFys#,Prediction campaign,Carlcare Service (EG),2026-06-30,2026-06-30 23:45,3437,3437,153,Meta Business Suite Object Insights Views chart,2026-07-21_EG_Egypt-vs-Australia-Prediction_Daily-Views.csv
Egypt vs Australia Prediction,https://www.facebook.com/CarlcareServiceEgypt/posts/pfbid0Hihw6woqWSHMR9owPsjBadjbQBw3jZDRvGCxxTw3Ngog3xmgMK8BGcFzPws89JV1l?rdid=NsHsXLqJGWFUOFys#,Prediction campaign,Carlcare Service (EG),2026-07-01,2026-07-01 22:30,22975,19538,61,Meta Business Suite Object Insights Views chart,2026-07-21_EG_Egypt-vs-Australia-Prediction_Daily-Views.csv
Egypt vs Australia Prediction,https://www.facebook.com/CarlcareServiceEgypt/posts/pfbid0Hihw6woqWSHMR9owPsjBadjbQBw3jZDRvGCxxTw3Ngog3xmgMK8BGcFzPws89JV1l?rdid=NsHsXLqJGWFUOFys#,Prediction campaign,Carlcare Service (EG),2026-07-02,2026-07-02 22:30,28773,5798,31,Meta Business Suite Object Insights Views chart,2026-07-21_EG_Egypt-vs-Australia-Prediction_Daily-Views.csv
Egypt vs Australia Prediction,https://www.facebook.com/CarlcareServiceEgypt/posts/pfbid0Hihw6woqWSHMR9owPsjBadjbQBw3jZDRvGCxxTw3Ngog3xmgMK8BGcFzPws89JV1l?rdid=NsHsXLqJGWFUOFys#,Prediction campaign,Carlcare Service (EG),2026-07-03,2026-07-03 22:30,32835,4062,36,Meta Business Suite Object Insights Views chart,2026-07-21_EG_Egypt-vs-Australia-Prediction_Daily-Views.csv
Egypt vs Australia Prediction,https://www.facebook.com/CarlcareServiceEgypt/posts/pfbid0Hihw6woqWSHMR9owPsjBadjbQBw3jZDRvGCxxTw3Ngog3xmgMK8BGcFzPws89JV1l?rdid=NsHsXLqJGWFUOFys#,Prediction campaign,Carlcare Service (EG),2026-07-04,2026-07-04 22:30,36037,3202,10,Meta Business Suite Object Insights Views chart,2026-07-21_EG_Egypt-vs-Australia-Prediction_Daily-Views.csv
Egypt vs Australia Prediction,https://www.facebook.com/CarlcareServiceEgypt/posts/pfbid0Hihw6woqWSHMR9owPsjBadjbQBw3jZDRvGCxxTw3Ngog3xmgMK8BGcFzPws89JV1l?rdid=NsHsXLqJGWFUOFys#,Prediction campaign,Carlcare Service (EG),2026-07-05,2026-07-05 22:30,36896,859,17,Meta Business Suite Object Insights Views chart,2026-07-21_EG_Egypt-vs-Australia-Prediction_Daily-Views.csv
Egypt vs Australia Prediction,https://www.facebook.com/CarlcareServiceEgypt/posts/pfbid0Hihw6woqWSHMR9owPsjBadjbQBw3jZDRvGCxxTw3Ngog3xmgMK8BGcFzPws89JV1l?rdid=NsHsXLqJGWFUOFys#,Prediction campaign,Carlcare Service (EG),2026-07-06,2026-07-06 22:30,37411,515,371,Meta Business Suite Object Insights Views chart,2026-07-21_EG_Egypt-vs-Australia-Prediction_Daily-Views.csv
Egypt vs Australia Prediction,https://www.facebook.com/CarlcareServiceEgypt/posts/pfbid0Hihw6woqWSHMR9owPsjBadjbQBw3jZDRvGCxxTw3Ngog3xmgMK8BGcFzPws89JV1l?rdid=NsHsXLqJGWFUOFys#,Prediction campaign,Carlcare Service (EG),2026-07-07,2026-07-07 22:30,37806,395,363,Meta Business Suite Object Insights Views chart,2026-07-21_EG_Egypt-vs-Australia-Prediction_Daily-Views.csv
Egypt vs Australia Prediction,https://www.facebook.com/CarlcareServiceEgypt/posts/pfbid0Hihw6woqWSHMR9owPsjBadjbQBw3jZDRvGCxxTw3Ngog3xmgMK8BGcFzPws89JV1l?rdid=NsHsXLqJGWFUOFys#,Prediction campaign,Carlcare Service (EG),2026-07-08,2026-07-08 22:30,38033,227,21,Meta Business Suite Object Insights Views chart,2026-07-21_EG_Egypt-vs-Australia-Prediction_Daily-Views.csv
Egypt vs Australia Prediction,https://www.facebook.com/CarlcareServiceEgypt/posts/pfbid0Hihw6woqWSHMR9owPsjBadjbQBw3jZDRvGCxxTw3Ngog3xmgMK8BGcFzPws89JV1l?rdid=NsHsXLqJGWFUOFys#,Prediction campaign,Carlcare Service (EG),2026-07-09,2026-07-09 22:30,38214,181,34,Meta Business Suite Object Insights Views chart,2026-07-21_EG_Egypt-vs-Australia-Prediction_Daily-Views.csv
Egypt vs Australia Prediction,https://www.facebook.com/CarlcareServiceEgypt/posts/pfbid0Hihw6woqWSHMR9owPsjBadjbQBw3jZDRvGCxxTw3Ngog3xmgMK8BGcFzPws89JV1l?rdid=NsHsXLqJGWFUOFys#,Prediction campaign,Carlcare Service (EG),2026-07-10,2026-07-10 22:30,38298,84,26,Meta Business Suite Object Insights Views chart,2026-07-21_EG_Egypt-vs-Australia-Prediction_Daily-Views.csv
Egypt vs Australia Prediction,https://www.facebook.com/CarlcareServiceEgypt/posts/pfbid0Hihw6woqWSHMR9owPsjBadjbQBw3jZDRvGCxxTw3Ngog3xmgMK8BGcFzPws89JV1l?rdid=NsHsXLqJGWFUOFys#,Prediction campaign,Carlcare Service (EG),2026-07-11,2026-07-11 22:30,38372,74,16,Meta Business Suite Object Insights Views chart,2026-07-21_EG_Egypt-vs-Australia-Prediction_Daily-Views.csv
Egypt vs Australia Prediction,https://www.facebook.com/CarlcareServiceEgypt/posts/pfbid0Hihw6woqWSHMR9owPsjBadjbQBw3jZDRvGCxxTw3Ngog3xmgMK8BGcFzPws89JV1l?rdid=NsHsXLqJGWFUOFys#,Prediction campaign,Carlcare Service (EG),2026-07-12,2026-07-12 22:30,38434,62,9,Meta Business Suite Object Insights Views chart,2026-07-21_EG_Egypt-vs-Australia-Prediction_Daily-Views.csv
Egypt vs Australia Prediction,https://www.facebook.com/CarlcareServiceEgypt/posts/pfbid0Hihw6woqWSHMR9owPsjBadjbQBw3jZDRvGCxxTw3Ngog3xmgMK8BGcFzPws89JV1l?rdid=NsHsXLqJGWFUOFys#,Prediction campaign,Carlcare Service (EG),2026-07-13,2026-07-13 22:30,38552,118,11,Meta Business Suite Object Insights Views chart,2026-07-21_EG_Egypt-vs-Australia-Prediction_Daily-Views.csv
Egypt vs Australia Prediction,https://www.facebook.com/CarlcareServiceEgypt/posts/pfbid0Hihw6woqWSHMR9owPsjBadjbQBw3jZDRvGCxxTw3Ngog3xmgMK8BGcFzPws89JV1l?rdid=NsHsXLqJGWFUOFys#,Prediction campaign,Carlcare Service (EG),2026-07-14,2026-07-14 22:30,38640,88,13,Meta Business Suite Object Insights Views chart,2026-07-21_EG_Egypt-vs-Australia-Prediction_Daily-Views.csv
Egypt vs Australia Prediction,https://www.facebook.com/CarlcareServiceEgypt/posts/pfbid0Hihw6woqWSHMR9owPsjBadjbQBw3jZDRvGCxxTw3Ngog3xmgMK8BGcFzPws89JV1l?rdid=NsHsXLqJGWFUOFys#,Prediction campaign,Carlcare Service (EG),2026-07-15,2026-07-15 22:30,38693,53,16,Meta Business Suite Object Insights Views chart,2026-07-21_EG_Egypt-vs-Australia-Prediction_Daily-Views.csv
Egypt vs Australia Prediction,https://www.facebook.com/CarlcareServiceEgypt/posts/pfbid0Hihw6woqWSHMR9owPsjBadjbQBw3jZDRvGCxxTw3Ngog3xmgMK8BGcFzPws89JV1l?rdid=NsHsXLqJGWFUOFys#,Prediction campaign,Carlcare Service (EG),2026-07-16,2026-07-16 22:30,38731,38,291,Meta Business Suite Object Insights Views chart,2026-07-21_EG_Egypt-vs-Australia-Prediction_Daily-Views.csv
Egypt vs Australia Prediction,https://www.facebook.com/CarlcareServiceEgypt/posts/pfbid0Hihw6woqWSHMR9owPsjBadjbQBw3jZDRvGCxxTw3Ngog3xmgMK8BGcFzPws89JV1l?rdid=NsHsXLqJGWFUOFys#,Prediction campaign,Carlcare Service (EG),2026-07-17,2026-07-17 22:30,38767,36,560,Meta Business Suite Object Insights Views chart,2026-07-21_EG_Egypt-vs-Australia-Prediction_Daily-Views.csv
Egypt vs Australia Prediction,https://www.facebook.com/CarlcareServiceEgypt/posts/pfbid0Hihw6woqWSHMR9owPsjBadjbQBw3jZDRvGCxxTw3Ngog3xmgMK8BGcFzPws89JV1l?rdid=NsHsXLqJGWFUOFys#,Prediction campaign,Carlcare Service (EG),2026-07-18,2026-07-18 22:30,38782,15,464,Meta Business Suite Object Insights Views chart,2026-07-21_EG_Egypt-vs-Australia-Prediction_Daily-Views.csv
Egypt vs Australia Prediction,https://www.facebook.com/CarlcareServiceEgypt/posts/pfbid0Hihw6woqWSHMR9owPsjBadjbQBw3jZDRvGCxxTw3Ngog3xmgMK8BGcFzPws89JV1l?rdid=NsHsXLqJGWFUOFys#,Prediction campaign,Carlcare Service (EG),2026-07-19,2026-07-19 22:30,38806,24,456,Meta Business Suite Object Insights Views chart,2026-07-21_EG_Egypt-vs-Australia-Prediction_Daily-Views.csv
Egypt vs Australia Prediction,https://www.facebook.com/CarlcareServiceEgypt/posts/pfbid0Hihw6woqWSHMR9owPsjBadjbQBw3jZDRvGCxxTw3Ngog3xmgMK8BGcFzPws89JV1l?rdid=NsHsXLqJGWFUOFys#,Prediction campaign,Carlcare Service (EG),2026-07-20,2026-07-20 22:30,38832,26,470,Meta Business Suite Object Insights Views chart,2026-07-21_EG_Egypt-vs-Australia-Prediction_Daily-Views.csv
Egypt vs Australia Winners Announcement Reel,https://www.facebook.com/share/r/18bGbUtXTy/,Winner announcement,Carlcare Service (EG),2026-07-05,2026-07-05 23:49,97,97,17,Meta Business Suite Object Insights Views chart,2026-07-21_EG_Egypt-vs-Australia-Winners-Announcement-Reel_Daily-Views.csv
Egypt vs Australia Winners Announcement Reel,https://www.facebook.com/share/r/18bGbUtXTy/,Winner announcement,Carlcare Service (EG),2026-07-06,2026-07-06 23:04,671,574,371,Meta Business Suite Object Insights Views chart,2026-07-21_EG_Egypt-vs-Australia-Winners-Announcement-Reel_Daily-Views.csv
Egypt vs Australia Winners Announcement Reel,https://www.facebook.com/share/r/18bGbUtXTy/,Winner announcement,Carlcare Service (EG),2026-07-07,2026-07-07 23:04,1143,472,363,Meta Business Suite Object Insights Views chart,2026-07-21_EG_Egypt-vs-Australia-Winners-Announcement-Reel_Daily-Views.csv
Egypt vs Australia Winners Announcement Reel,https://www.facebook.com/share/r/18bGbUtXTy/,Winner announcement,Carlcare Service (EG),2026-07-08,2026-07-08 23:04,1429,286,21,Meta Business Suite Object Insights Views chart,2026-07-21_EG_Egypt-vs-Australia-Winners-Announcement-Reel_Daily-Views.csv
Egypt vs Australia Winners Announcement Reel,https://www.facebook.com/share/r/18bGbUtXTy/,Winner announcement,Carlcare Service (EG),2026-07-09,2026-07-09 23:04,1528,99,34,Meta Business Suite Object Insights Views chart,2026-07-21_EG_Egypt-vs-Australia-Winners-Announcement-Reel_Daily-Views.csv
Egypt vs Australia Winners Announcement Reel,https://www.facebook.com/share/r/18bGbUtXTy/,Winner announcement,Carlcare Service (EG),2026-07-10,2026-07-10 23:04,1583,55,26,Meta Business Suite Object Insights Views chart,2026-07-21_EG_Egypt-vs-Australia-Winners-Announcement-Reel_Daily-Views.csv
Egypt vs Australia Winners Announcement Reel,https://www.facebook.com/share/r/18bGbUtXTy/,Winner announcement,Carlcare Service (EG),2026-07-11,2026-07-11 23:04,1616,33,16,Meta Business Suite Object Insights Views chart,2026-07-21_EG_Egypt-vs-Australia-Winners-Announcement-Reel_Daily-Views.csv
Egypt vs Australia Winners Announcement Reel,https://www.facebook.com/share/r/18bGbUtXTy/,Winner announcement,Carlcare Service (EG),2026-07-12,2026-07-12 23:04,1649,33,9,Meta Business Suite Object Insights Views chart,2026-07-21_EG_Egypt-vs-Australia-Winners-Announcement-Reel_Daily-Views.csv
Egypt vs Australia Winners Announcement Reel,https://www.facebook.com/share/r/18bGbUtXTy/,Winner announcement,Carlcare Service (EG),2026-07-13,2026-07-13 23:04,1663,14,11,Meta Business Suite Object Insights Views chart,2026-07-21_EG_Egypt-vs-Australia-Winners-Announcement-Reel_Daily-Views.csv
Egypt vs Australia Winners Announcement Reel,https://www.facebook.com/share/r/18bGbUtXTy/,Winner announcement,Carlcare Service (EG),2026-07-14,2026-07-14 23:04,1677,14,13,Meta Business Suite Object Insights Views chart,2026-07-21_EG_Egypt-vs-Australia-Winners-Announcement-Reel_Daily-Views.csv
Egypt vs Australia Winners Announcement Reel,https://www.facebook.com/share/r/18bGbUtXTy/,Winner announcement,Carlcare Service (EG),2026-07-15,2026-07-15 23:04,1701,24,16,Meta Business Suite Object Insights Views chart,2026-07-21_EG_Egypt-vs-Australia-Winners-Announcement-Reel_Daily-Views.csv
Egypt vs Australia Winners Announcement Reel,https://www.facebook.com/share/r/18bGbUtXTy/,Winner announcement,Carlcare Service (EG),2026-07-16,2026-07-16 23:04,1718,17,291,Meta Business Suite Object Insights Views chart,2026-07-21_EG_Egypt-vs-Australia-Winners-Announcement-Reel_Daily-Views.csv
Egypt vs Australia Winners Announcement Reel,https://www.facebook.com/share/r/18bGbUtXTy/,Winner announcement,Carlcare Service (EG),2026-07-17,2026-07-17 23:04,1728,10,560,Meta Business Suite Object Insights Views chart,2026-07-21_EG_Egypt-vs-Australia-Winners-Announcement-Reel_Daily-Views.csv
Egypt vs Australia Winners Announcement Reel,https://www.facebook.com/share/r/18bGbUtXTy/,Winner announcement,Carlcare Service (EG),2026-07-18,2026-07-18 23:04,1740,12,464,Meta Business Suite Object Insights Views chart,2026-07-21_EG_Egypt-vs-Australia-Winners-Announcement-Reel_Daily-Views.csv
Egypt vs Australia Winners Announcement Reel,https://www.facebook.com/share/r/18bGbUtXTy/,Winner announcement,Carlcare Service (EG),2026-07-19,2026-07-19 23:04,1753,13,456,Meta Business Suite Object Insights Views chart,2026-07-21_EG_Egypt-vs-Australia-Winners-Announcement-Reel_Daily-Views.csv
Egypt vs Australia Winners Announcement Reel,https://www.facebook.com/share/r/18bGbUtXTy/,Winner announcement,Carlcare Service (EG),2026-07-20,2026-07-20 23:04,1759,6,470,Meta Business Suite Object Insights Views chart,2026-07-21_EG_Egypt-vs-Australia-Winners-Announcement-Reel_Daily-Views.csv
Egypt vs Belgium Prediction,https://www.facebook.com/CarlcareServiceEgypt/posts/pfbid0gTr3s2pSetsTCPgjHA4rjvSR77tbDzCuUXyFwRWQMUhKLE2epGTkNUx6MEdvA8G1l?rdid=su25roObhWvajnMF#,Prediction campaign,Carlcare Service (EG),2026-06-12,2026-06-12 23:30,0,0,475,Meta Business Suite Object Insights Views chart,2026-07-21_EG_Egypt-vs-Belgium-Prediction_Daily-Views.csv
Egypt vs Belgium Prediction,https://www.facebook.com/CarlcareServiceEgypt/posts/pfbid0gTr3s2pSetsTCPgjHA4rjvSR77tbDzCuUXyFwRWQMUhKLE2epGTkNUx6MEdvA8G1l?rdid=su25roObhWvajnMF#,Prediction campaign,Carlcare Service (EG),2026-06-13,2026-06-13 22:00,22932,22932,517,Meta Business Suite Object Insights Views chart,2026-07-21_EG_Egypt-vs-Belgium-Prediction_Daily-Views.csv
Egypt vs Belgium Prediction,https://www.facebook.com/CarlcareServiceEgypt/posts/pfbid0gTr3s2pSetsTCPgjHA4rjvSR77tbDzCuUXyFwRWQMUhKLE2epGTkNUx6MEdvA8G1l?rdid=su25roObhWvajnMF#,Prediction campaign,Carlcare Service (EG),2026-06-14,2026-06-14 22:00,30757,7825,455,Meta Business Suite Object Insights Views chart,2026-07-21_EG_Egypt-vs-Belgium-Prediction_Daily-Views.csv
Egypt vs Belgium Prediction,https://www.facebook.com/CarlcareServiceEgypt/posts/pfbid0gTr3s2pSetsTCPgjHA4rjvSR77tbDzCuUXyFwRWQMUhKLE2epGTkNUx6MEdvA8G1l?rdid=su25roObhWvajnMF#,Prediction campaign,Carlcare Service (EG),2026-06-15,2026-06-15 22:00,33725,2968,456,Meta Business Suite Object Insights Views chart,2026-07-21_EG_Egypt-vs-Belgium-Prediction_Daily-Views.csv
Egypt vs Belgium Prediction,https://www.facebook.com/CarlcareServiceEgypt/posts/pfbid0gTr3s2pSetsTCPgjHA4rjvSR77tbDzCuUXyFwRWQMUhKLE2epGTkNUx6MEdvA8G1l?rdid=su25roObhWvajnMF#,Prediction campaign,Carlcare Service (EG),2026-06-16,2026-06-16 22:00,35298,1573,338,Meta Business Suite Object Insights Views chart,2026-07-21_EG_Egypt-vs-Belgium-Prediction_Daily-Views.csv
Egypt vs Belgium Prediction,https://www.facebook.com/CarlcareServiceEgypt/posts/pfbid0gTr3s2pSetsTCPgjHA4rjvSR77tbDzCuUXyFwRWQMUhKLE2epGTkNUx6MEdvA8G1l?rdid=su25roObhWvajnMF#,Prediction campaign,Carlcare Service (EG),2026-06-17,2026-06-17 22:00,35913,615,350,Meta Business Suite Object Insights Views chart,2026-07-21_EG_Egypt-vs-Belgium-Prediction_Daily-Views.csv
Egypt vs Belgium Prediction,https://www.facebook.com/CarlcareServiceEgypt/posts/pfbid0gTr3s2pSetsTCPgjHA4rjvSR77tbDzCuUXyFwRWQMUhKLE2epGTkNUx6MEdvA8G1l?rdid=su25roObhWvajnMF#,Prediction campaign,Carlcare Service (EG),2026-06-18,2026-06-18 22:00,36269,356,438,Meta Business Suite Object Insights Views chart,2026-07-21_EG_Egypt-vs-Belgium-Prediction_Daily-Views.csv
Egypt vs Belgium Prediction,https://www.facebook.com/CarlcareServiceEgypt/posts/pfbid0gTr3s2pSetsTCPgjHA4rjvSR77tbDzCuUXyFwRWQMUhKLE2epGTkNUx6MEdvA8G1l?rdid=su25roObhWvajnMF#,Prediction campaign,Carlcare Service (EG),2026-06-19,2026-06-19 22:00,36625,356,607,Meta Business Suite Object Insights Views chart,2026-07-21_EG_Egypt-vs-Belgium-Prediction_Daily-Views.csv
Egypt vs Belgium Prediction,https://www.facebook.com/CarlcareServiceEgypt/posts/pfbid0gTr3s2pSetsTCPgjHA4rjvSR77tbDzCuUXyFwRWQMUhKLE2epGTkNUx6MEdvA8G1l?rdid=su25roObhWvajnMF#,Prediction campaign,Carlcare Service (EG),2026-06-20,2026-06-20 22:00,36819,194,412,Meta Business Suite Object Insights Views chart,2026-07-21_EG_Egypt-vs-Belgium-Prediction_Daily-Views.csv
Egypt vs Belgium Prediction,https://www.facebook.com/CarlcareServiceEgypt/posts/pfbid0gTr3s2pSetsTCPgjHA4rjvSR77tbDzCuUXyFwRWQMUhKLE2epGTkNUx6MEdvA8G1l?rdid=su25roObhWvajnMF#,Prediction campaign,Carlcare Service (EG),2026-06-21,2026-06-21 22:00,36979,160,428,Meta Business Suite Object Insights Views chart,2026-07-21_EG_Egypt-vs-Belgium-Prediction_Daily-Views.csv
Egypt vs Belgium Prediction,https://www.facebook.com/CarlcareServiceEgypt/posts/pfbid0gTr3s2pSetsTCPgjHA4rjvSR77tbDzCuUXyFwRWQMUhKLE2epGTkNUx6MEdvA8G1l?rdid=su25roObhWvajnMF#,Prediction campaign,Carlcare Service (EG),2026-06-22,2026-06-22 22:00,37086,107,18,Meta Business Suite Object Insights Views chart,2026-07-21_EG_Egypt-vs-Belgium-Prediction_Daily-Views.csv
